Content ID,Content Type,Category,Reaction Type,Month,Score
a2e93b29-9259-4092-a4d7-62d5e823bb74,video,public speaking,hate,9,5
a2e93b29-9259-4092-a4d7-62d5e823bb74,video,public speaking,hate,1,5
a2e93b29-9259-4092-a4d7-62d5e823bb74,video,public speaking,hate,11,5
a2e93b29-9259-4092-a4d7-62d5e823bb74,video,public speaking,love,11,65
a2e93b29-9259-4092-a4d7-62d5e823bb74,video,public speaking,love,1,65
a2e93b29-9259-4092-a4d7-62d5e823bb74,video,public speaking,indifferent,2,20
a2e93b29-9259-4092-a4d7-62d5e823bb74,video,public speaking,super love,10,75
a2e93b29-9259-4092-a4d7-62d5e823bb74,video,public speaking,super love,5,75
a2e93b29-9259-4092-a4d7-62d5e823bb74,video,public speaking,intrigued,11,45
a2e93b29-9259-4092-a4d7-62d5e823bb74,video,public speaking,intrigued,12,45
a2e93b29-9259-4092-a4d7-62d5e823bb74,video,public speaking,worried,10,12
a2e93b29-9259-4092-a4d7-62d5e823bb74,video,public speaking,worried,9,12
a2e93b29-9259-4092-a4d7-62d5e823bb74,video,public speaking,like,9,50
a2e93b29-9259-4092-a4d7-62d5e823bb74,video,public speaking,heart,3,60
a2e93b29-9259-4092-a4d7-62d5e823bb74,video,public speaking,want,9,70
a2e93b29-9259-4092-a4d7-62d5e823bb74,video,public speaking,want,4,70
a2e93b29-9259-4092-a4d7-62d5e823bb74,video,public speaking,want,6,70
a2e93b29-9259-4092-a4d7-62d5e823bb74,video,public speaking,want,3,70
a2e93b29-9259-4092-a4d7-62d5e823bb74,video,public speaking,want,10,70
a2e93b29-9259-4092-a4d7-62d5e823bb74,video,public speaking,adore,1,72
a2e93b29-9259-4092-a4d7-62d5e823bb74,video,public speaking,adore,5,72
a2e93b29-9259-4092-a4d7-62d5e823bb74,video,public speaking,adore,4,72
9b3a6d30-48e8-476c-82be-9031524bd04d,video,food,disgust,11,0
9b3a6d30-48e8-476c-82be-9031524bd04d,video,food,disgust,1,0
9b3a6d30-48e8-476c-82be-9031524bd04d,video,food,dislike,5,10
9b3a6d30-48e8-476c-82be-9031524bd04d,video,food,dislike,7,10
9b3a6d30-48e8-476c-82be-9031524bd04d,video,food,scared,2,15
9b3a6d30-48e8-476c-82be-9031524bd04d,video,food,scared,8,15
9b3a6d30-48e8-476c-82be-9031524bd04d,video,food,scared,10,15
9b3a6d30-48e8-476c-82be-9031524bd04d,video,food,interested,7,30
9b3a6d30-48e8-476c-82be-9031524bd04d,video,food,cherish,5,70
9b3a6d30-48e8-476c-82be-9031524bd04d,video,food,hate,10,5
9b3a6d30-48e8-476c-82be-9031524bd04d,video,food,hate,1,5
9b3a6d30-48e8-476c-82be-9031524bd04d,video,food,indifferent,2,20
9b3a6d30-48e8-476c-82be-9031524bd04d,video,food,indifferent,11,20
9b3a6d30-48e8-476c-82be-9031524bd04d,video,food,super love,11,75
9b3a6d30-48e8-476c-82be-9031524bd04d,video,food,super love,9,75
9b3a6d30-48e8-476c-82be-9031524bd04d,video,food,intrigued,7,45
9b3a6d30-48e8-476c-82be-9031524bd04d,video,food,intrigued,8,45
9b3a6d30-48e8-476c-82be-9031524bd04d,video,food,worried,6,12
9b3a6d30-48e8-476c-82be-9031524bd04d,video,food,worried,2,12
9b3a6d30-48e8-476c-82be-9031524bd04d,video,food,like,6,50
9b3a6d30-48e8-476c-82be-9031524bd04d,video,food,like,8,50
9b3a6d30-48e8-476c-82be-9031524bd04d,video,food,like,5,50
9b3a6d30-48e8-476c-82be-9031524bd04d,video,food,want,3,70
9b3a6d30-48e8-476c-82be-9031524bd04d,video,food,adore,11,72
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,video,tennis,disgust,4,0
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,video,tennis,disgust,12,0
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,video,tennis,disgust,10,0
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,video,tennis,disgust,8,0
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,video,tennis,dislike,9,10
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,video,tennis,dislike,7,10
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,video,tennis,dislike,12,10
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,video,tennis,scared,6,15
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,video,tennis,scared,11,15
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,video,tennis,scared,5,15
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,video,tennis,scared,12,15
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,video,tennis,interested,11,30
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,video,tennis,peeking,2,35
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,video,tennis,peeking,10,35
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,video,tennis,cherish,5,70
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,video,tennis,hate,10,5
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,video,tennis,hate,2,5
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,video,tennis,hate,3,5
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,video,tennis,hate,5,5
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,video,tennis,love,5,65
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,video,tennis,love,8,65
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,video,tennis,love,11,65
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,video,tennis,indifferent,2,20
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,video,tennis,indifferent,3,20
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,video,tennis,super love,1,75
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,video,tennis,super love,4,75
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,video,tennis,intrigued,8,45
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,video,tennis,intrigued,9,45
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,video,tennis,worried,4,12
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,video,tennis,like,11,50
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,video,tennis,like,8,50
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,video,tennis,like,7,50
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,video,tennis,like,4,50
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,video,tennis,heart,3,60
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,video,tennis,heart,7,60
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,video,tennis,want,7,70
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,video,tennis,want,8,70
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,video,tennis,want,9,70
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,video,tennis,want,4,70
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,video,tennis,adore,5,72
baa2db00-81ba-4c34-b17d-dd950bfa133b,GIF,soccer,disgust,9,0
baa2db00-81ba-4c34-b17d-dd950bfa133b,GIF,soccer,disgust,8,0
baa2db00-81ba-4c34-b17d-dd950bfa133b,GIF,soccer,disgust,3,0
baa2db00-81ba-4c34-b17d-dd950bfa133b,GIF,soccer,dislike,6,10
baa2db00-81ba-4c34-b17d-dd950bfa133b,GIF,soccer,dislike,8,10
baa2db00-81ba-4c34-b17d-dd950bfa133b,GIF,soccer,scared,8,15
baa2db00-81ba-4c34-b17d-dd950bfa133b,GIF,soccer,scared,7,15
baa2db00-81ba-4c34-b17d-dd950bfa133b,GIF,soccer,interested,12,30
baa2db00-81ba-4c34-b17d-dd950bfa133b,GIF,soccer,cherish,5,70
baa2db00-81ba-4c34-b17d-dd950bfa133b,GIF,soccer,cherish,9,70
baa2db00-81ba-4c34-b17d-dd950bfa133b,GIF,soccer,cherish,12,70
baa2db00-81ba-4c34-b17d-dd950bfa133b,GIF,soccer,hate,9,5
baa2db00-81ba-4c34-b17d-dd950bfa133b,GIF,soccer,hate,5,5
baa2db00-81ba-4c34-b17d-dd950bfa133b,GIF,soccer,love,5,65
baa2db00-81ba-4c34-b17d-dd950bfa133b,GIF,soccer,love,6,65
baa2db00-81ba-4c34-b17d-dd950bfa133b,GIF,soccer,love,9,65
baa2db00-81ba-4c34-b17d-dd950bfa133b,GIF,soccer,indifferent,4,20
baa2db00-81ba-4c34-b17d-dd950bfa133b,GIF,soccer,indifferent,12,20
baa2db00-81ba-4c34-b17d-dd950bfa133b,GIF,soccer,super love,10,75
baa2db00-81ba-4c34-b17d-dd950bfa133b,GIF,soccer,super love,6,75
baa2db00-81ba-4c34-b17d-dd950bfa133b,GIF,soccer,intrigued,4,45
baa2db00-81ba-4c34-b17d-dd950bfa133b,GIF,soccer,worried,10,12
baa2db00-81ba-4c34-b17d-dd950bfa133b,GIF,soccer,worried,1,12
baa2db00-81ba-4c34-b17d-dd950bfa133b,GIF,soccer,like,12,50
baa2db00-81ba-4c34-b17d-dd950bfa133b,GIF,soccer,like,2,50
baa2db00-81ba-4c34-b17d-dd950bfa133b,GIF,soccer,like,11,50
baa2db00-81ba-4c34-b17d-dd950bfa133b,GIF,soccer,heart,6,60
baa2db00-81ba-4c34-b17d-dd950bfa133b,GIF,soccer,heart,5,60
baa2db00-81ba-4c34-b17d-dd950bfa133b,GIF,soccer,want,1,70
f98dde71-ce1d-4f6c-bb05-ae05779d2207,GIF,soccer,disgust,12,0
f98dde71-ce1d-4f6c-bb05-ae05779d2207,GIF,soccer,disgust,3,0
f98dde71-ce1d-4f6c-bb05-ae05779d2207,GIF,soccer,disgust,10,0
f98dde71-ce1d-4f6c-bb05-ae05779d2207,GIF,soccer,dislike,2,10
f98dde71-ce1d-4f6c-bb05-ae05779d2207,GIF,soccer,dislike,10,10
f98dde71-ce1d-4f6c-bb05-ae05779d2207,GIF,soccer,dislike,12,10
f98dde71-ce1d-4f6c-bb05-ae05779d2207,GIF,soccer,scared,5,15
f98dde71-ce1d-4f6c-bb05-ae05779d2207,GIF,soccer,interested,4,30
f98dde71-ce1d-4f6c-bb05-ae05779d2207,GIF,soccer,interested,2,30
f98dde71-ce1d-4f6c-bb05-ae05779d2207,GIF,soccer,interested,11,30
f98dde71-ce1d-4f6c-bb05-ae05779d2207,GIF,soccer,peeking,1,35
f98dde71-ce1d-4f6c-bb05-ae05779d2207,GIF,soccer,peeking,5,35
f98dde71-ce1d-4f6c-bb05-ae05779d2207,GIF,soccer,peeking,7,35
f98dde71-ce1d-4f6c-bb05-ae05779d2207,GIF,soccer,cherish,12,70
f98dde71-ce1d-4f6c-bb05-ae05779d2207,GIF,soccer,cherish,6,70
f98dde71-ce1d-4f6c-bb05-ae05779d2207,GIF,soccer,hate,4,5
f98dde71-ce1d-4f6c-bb05-ae05779d2207,GIF,soccer,love,10,65
f98dde71-ce1d-4f6c-bb05-ae05779d2207,GIF,soccer,indifferent,8,20
f98dde71-ce1d-4f6c-bb05-ae05779d2207,GIF,soccer,indifferent,4,20
f98dde71-ce1d-4f6c-bb05-ae05779d2207,GIF,soccer,indifferent,3,20
f98dde71-ce1d-4f6c-bb05-ae05779d2207,GIF,soccer,indifferent,6,20
f98dde71-ce1d-4f6c-bb05-ae05779d2207,GIF,soccer,indifferent,9,20
f98dde71-ce1d-4f6c-bb05-ae05779d2207,GIF,soccer,super love,8,75
f98dde71-ce1d-4f6c-bb05-ae05779d2207,GIF,soccer,super love,4,75
f98dde71-ce1d-4f6c-bb05-ae05779d2207,GIF,soccer,intrigued,1,45
f98dde71-ce1d-4f6c-bb05-ae05779d2207,GIF,soccer,intrigued,7,45
f98dde71-ce1d-4f6c-bb05-ae05779d2207,GIF,soccer,like,10,50
f98dde71-ce1d-4f6c-bb05-ae05779d2207,GIF,soccer,like,3,50
f98dde71-ce1d-4f6c-bb05-ae05779d2207,GIF,soccer,heart,4,60
f98dde71-ce1d-4f6c-bb05-ae05779d2207,GIF,soccer,adore,9,72
f98dde71-ce1d-4f6c-bb05-ae05779d2207,GIF,soccer,adore,11,72
f98dde71-ce1d-4f6c-bb05-ae05779d2207,GIF,soccer,adore,5,72
388bd9db-9d10-4f47-87c4-6db46e83bc95,video,education,disgust,3,0
388bd9db-9d10-4f47-87c4-6db46e83bc95,video,education,dislike,10,10
388bd9db-9d10-4f47-87c4-6db46e83bc95,video,education,dislike,4,10
388bd9db-9d10-4f47-87c4-6db46e83bc95,video,education,scared,3,15
388bd9db-9d10-4f47-87c4-6db46e83bc95,video,education,interested,8,30
388bd9db-9d10-4f47-87c4-6db46e83bc95,video,education,interested,12,30
388bd9db-9d10-4f47-87c4-6db46e83bc95,video,education,interested,7,30
388bd9db-9d10-4f47-87c4-6db46e83bc95,video,education,cherish,4,70
388bd9db-9d10-4f47-87c4-6db46e83bc95,video,education,cherish,3,70
388bd9db-9d10-4f47-87c4-6db46e83bc95,video,education,love,6,65
388bd9db-9d10-4f47-87c4-6db46e83bc95,video,education,indifferent,12,20
388bd9db-9d10-4f47-87c4-6db46e83bc95,video,education,super love,4,75
388bd9db-9d10-4f47-87c4-6db46e83bc95,video,education,like,4,50
388bd9db-9d10-4f47-87c4-6db46e83bc95,video,education,like,8,50
388bd9db-9d10-4f47-87c4-6db46e83bc95,video,education,like,6,50
388bd9db-9d10-4f47-87c4-6db46e83bc95,video,education,heart,3,60
388bd9db-9d10-4f47-87c4-6db46e83bc95,video,education,want,5,70
388bd9db-9d10-4f47-87c4-6db46e83bc95,video,education,want,12,70
388bd9db-9d10-4f47-87c4-6db46e83bc95,video,education,adore,4,72
78d0075f-895c-4a15-a35c-a921e2bb2cea,photo,studying,disgust,12,0
78d0075f-895c-4a15-a35c-a921e2bb2cea,photo,studying,disgust,4,0
78d0075f-895c-4a15-a35c-a921e2bb2cea,photo,studying,disgust,7,0
78d0075f-895c-4a15-a35c-a921e2bb2cea,photo,studying,dislike,8,10
78d0075f-895c-4a15-a35c-a921e2bb2cea,photo,studying,scared,12,15
78d0075f-895c-4a15-a35c-a921e2bb2cea,photo,studying,scared,3,15
78d0075f-895c-4a15-a35c-a921e2bb2cea,photo,studying,scared,10,15
78d0075f-895c-4a15-a35c-a921e2bb2cea,photo,studying,scared,6,15
78d0075f-895c-4a15-a35c-a921e2bb2cea,photo,studying,peeking,9,35
78d0075f-895c-4a15-a35c-a921e2bb2cea,photo,studying,peeking,11,35
78d0075f-895c-4a15-a35c-a921e2bb2cea,photo,studying,cherish,8,70
78d0075f-895c-4a15-a35c-a921e2bb2cea,photo,studying,cherish,6,70
78d0075f-895c-4a15-a35c-a921e2bb2cea,photo,studying,cherish,11,70
78d0075f-895c-4a15-a35c-a921e2bb2cea,photo,studying,hate,3,5
78d0075f-895c-4a15-a35c-a921e2bb2cea,photo,studying,hate,1,5
78d0075f-895c-4a15-a35c-a921e2bb2cea,photo,studying,hate,5,5
78d0075f-895c-4a15-a35c-a921e2bb2cea,photo,studying,hate,11,5
78d0075f-895c-4a15-a35c-a921e2bb2cea,photo,studying,love,3,65
78d0075f-895c-4a15-a35c-a921e2bb2cea,photo,studying,love,6,65
78d0075f-895c-4a15-a35c-a921e2bb2cea,photo,studying,love,12,65
78d0075f-895c-4a15-a35c-a921e2bb2cea,photo,studying,love,9,65
78d0075f-895c-4a15-a35c-a921e2bb2cea,photo,studying,indifferent,5,20
78d0075f-895c-4a15-a35c-a921e2bb2cea,photo,studying,indifferent,1,20
78d0075f-895c-4a15-a35c-a921e2bb2cea,photo,studying,indifferent,2,20
78d0075f-895c-4a15-a35c-a921e2bb2cea,photo,studying,super love,4,75
78d0075f-895c-4a15-a35c-a921e2bb2cea,photo,studying,intrigued,4,45
78d0075f-895c-4a15-a35c-a921e2bb2cea,photo,studying,intrigued,6,45
78d0075f-895c-4a15-a35c-a921e2bb2cea,photo,studying,worried,1,12
78d0075f-895c-4a15-a35c-a921e2bb2cea,photo,studying,worried,7,12
78d0075f-895c-4a15-a35c-a921e2bb2cea,photo,studying,worried,2,12
78d0075f-895c-4a15-a35c-a921e2bb2cea,photo,studying,like,4,50
78d0075f-895c-4a15-a35c-a921e2bb2cea,photo,studying,like,1,50
78d0075f-895c-4a15-a35c-a921e2bb2cea,photo,studying,like,8,50
78d0075f-895c-4a15-a35c-a921e2bb2cea,photo,studying,like,12,50
78d0075f-895c-4a15-a35c-a921e2bb2cea,photo,studying,heart,11,60
78d0075f-895c-4a15-a35c-a921e2bb2cea,photo,studying,heart,4,60
78d0075f-895c-4a15-a35c-a921e2bb2cea,photo,studying,heart,2,60
78d0075f-895c-4a15-a35c-a921e2bb2cea,photo,studying,heart,1,60
78d0075f-895c-4a15-a35c-a921e2bb2cea,photo,studying,want,9,70
78d0075f-895c-4a15-a35c-a921e2bb2cea,photo,studying,adore,5,72
78d0075f-895c-4a15-a35c-a921e2bb2cea,photo,studying,adore,7,72
78d0075f-895c-4a15-a35c-a921e2bb2cea,photo,studying,adore,6,72
bda0b065-7f8b-4d52-b7e9-fcc375cdab08,photo,travel,disgust,9,0
bda0b065-7f8b-4d52-b7e9-fcc375cdab08,photo,travel,disgust,7,0
bda0b065-7f8b-4d52-b7e9-fcc375cdab08,photo,travel,peeking,8,35
bda0b065-7f8b-4d52-b7e9-fcc375cdab08,photo,travel,peeking,12,35
bda0b065-7f8b-4d52-b7e9-fcc375cdab08,photo,travel,love,12,65
bda0b065-7f8b-4d52-b7e9-fcc375cdab08,photo,travel,love,4,65
bda0b065-7f8b-4d52-b7e9-fcc375cdab08,photo,travel,indifferent,2,20
bda0b065-7f8b-4d52-b7e9-fcc375cdab08,photo,travel,super love,12,75
bda0b065-7f8b-4d52-b7e9-fcc375cdab08,photo,travel,intrigued,12,45
bda0b065-7f8b-4d52-b7e9-fcc375cdab08,photo,travel,worried,5,12
bda0b065-7f8b-4d52-b7e9-fcc375cdab08,photo,travel,like,6,50
bda0b065-7f8b-4d52-b7e9-fcc375cdab08,photo,travel,heart,2,60
bda0b065-7f8b-4d52-b7e9-fcc375cdab08,photo,travel,heart,10,60
bda0b065-7f8b-4d52-b7e9-fcc375cdab08,photo,travel,want,12,70
bda0b065-7f8b-4d52-b7e9-fcc375cdab08,photo,travel,want,11,70
bda0b065-7f8b-4d52-b7e9-fcc375cdab08,photo,travel,adore,9,72
bda0b065-7f8b-4d52-b7e9-fcc375cdab08,photo,travel,adore,4,72
bda0b065-7f8b-4d52-b7e9-fcc375cdab08,photo,travel,adore,1,72
a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,GIF,food,dislike,8,10
a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,GIF,food,dislike,12,10
a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,GIF,food,dislike,2,10
a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,GIF,food,scared,8,15
a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,GIF,food,scared,12,15
a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,GIF,food,interested,4,30
a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,GIF,food,interested,1,30
a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,GIF,food,interested,3,30
a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,GIF,food,interested,8,30
a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,GIF,food,peeking,2,35
a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,GIF,food,peeking,4,35
a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,GIF,food,peeking,9,35
a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,GIF,food,cherish,11,70
a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,GIF,food,cherish,12,70
a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,GIF,food,hate,12,5
a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,GIF,food,love,2,65
a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,GIF,food,love,11,65
a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,GIF,food,love,7,65
a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,GIF,food,indifferent,5,20
a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,GIF,food,intrigued,6,45
a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,GIF,food,worried,5,12
a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,GIF,food,worried,9,12
a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,GIF,food,worried,6,12
a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,GIF,food,worried,2,12
a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,GIF,food,heart,1,60
a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,GIF,food,heart,12,60
a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,GIF,food,adore,10,72
a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,GIF,food,adore,11,72
a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,GIF,food,adore,7,72
809b41e3-7a6f-4d80-84bf-f8d7b0e2d0e1,audio,dogs,disgust,5,0
809b41e3-7a6f-4d80-84bf-f8d7b0e2d0e1,audio,dogs,scared,5,15
809b41e3-7a6f-4d80-84bf-f8d7b0e2d0e1,audio,dogs,interested,8,30
809b41e3-7a6f-4d80-84bf-f8d7b0e2d0e1,audio,dogs,cherish,1,70
809b41e3-7a6f-4d80-84bf-f8d7b0e2d0e1,audio,dogs,hate,5,5
809b41e3-7a6f-4d80-84bf-f8d7b0e2d0e1,audio,dogs,hate,8,5
809b41e3-7a6f-4d80-84bf-f8d7b0e2d0e1,audio,dogs,indifferent,3,20
809b41e3-7a6f-4d80-84bf-f8d7b0e2d0e1,audio,dogs,super love,5,75
809b41e3-7a6f-4d80-84bf-f8d7b0e2d0e1,audio,dogs,worried,12,12
809b41e3-7a6f-4d80-84bf-f8d7b0e2d0e1,audio,dogs,like,5,50
809b41e3-7a6f-4d80-84bf-f8d7b0e2d0e1,audio,dogs,heart,12,60
809b41e3-7a6f-4d80-84bf-f8d7b0e2d0e1,audio,dogs,heart,3,60
809b41e3-7a6f-4d80-84bf-f8d7b0e2d0e1,audio,dogs,want,4,70
809b41e3-7a6f-4d80-84bf-f8d7b0e2d0e1,audio,dogs,adore,4,72
34a3747a-0b77-42f6-ae19-87c38b94b674,GIF,science,disgust,4,0
34a3747a-0b77-42f6-ae19-87c38b94b674,GIF,science,disgust,8,0
34a3747a-0b77-42f6-ae19-87c38b94b674,GIF,science,dislike,2,10
34a3747a-0b77-42f6-ae19-87c38b94b674,GIF,science,scared,1,15
34a3747a-0b77-42f6-ae19-87c38b94b674,GIF,science,interested,4,30
34a3747a-0b77-42f6-ae19-87c38b94b674,GIF,science,interested,9,30
34a3747a-0b77-42f6-ae19-87c38b94b674,GIF,science,interested,3,30
34a3747a-0b77-42f6-ae19-87c38b94b674,GIF,science,interested,10,30
34a3747a-0b77-42f6-ae19-87c38b94b674,GIF,science,peeking,6,35
34a3747a-0b77-42f6-ae19-87c38b94b674,GIF,science,peeking,3,35
34a3747a-0b77-42f6-ae19-87c38b94b674,GIF,science,cherish,3,70
34a3747a-0b77-42f6-ae19-87c38b94b674,GIF,science,cherish,8,70
34a3747a-0b77-42f6-ae19-87c38b94b674,GIF,science,cherish,10,70
34a3747a-0b77-42f6-ae19-87c38b94b674,GIF,science,hate,2,5
34a3747a-0b77-42f6-ae19-87c38b94b674,GIF,science,hate,4,5
34a3747a-0b77-42f6-ae19-87c38b94b674,GIF,science,hate,8,5
34a3747a-0b77-42f6-ae19-87c38b94b674,GIF,science,love,5,65
34a3747a-0b77-42f6-ae19-87c38b94b674,GIF,science,love,4,65
34a3747a-0b77-42f6-ae19-87c38b94b674,GIF,science,love,11,65
34a3747a-0b77-42f6-ae19-87c38b94b674,GIF,science,love,10,65
34a3747a-0b77-42f6-ae19-87c38b94b674,GIF,science,indifferent,6,20
34a3747a-0b77-42f6-ae19-87c38b94b674,GIF,science,indifferent,4,20
34a3747a-0b77-42f6-ae19-87c38b94b674,GIF,science,indifferent,8,20
34a3747a-0b77-42f6-ae19-87c38b94b674,GIF,science,intrigued,1,45
34a3747a-0b77-42f6-ae19-87c38b94b674,GIF,science,intrigued,5,45
34a3747a-0b77-42f6-ae19-87c38b94b674,GIF,science,worried,3,12
34a3747a-0b77-42f6-ae19-87c38b94b674,GIF,science,worried,11,12
34a3747a-0b77-42f6-ae19-87c38b94b674,GIF,science,worried,4,12
34a3747a-0b77-42f6-ae19-87c38b94b674,GIF,science,like,9,50
34a3747a-0b77-42f6-ae19-87c38b94b674,GIF,science,heart,8,60
34a3747a-0b77-42f6-ae19-87c38b94b674,GIF,science,heart,3,60
34a3747a-0b77-42f6-ae19-87c38b94b674,GIF,science,heart,9,60
34a3747a-0b77-42f6-ae19-87c38b94b674,GIF,science,heart,7,60
34a3747a-0b77-42f6-ae19-87c38b94b674,GIF,science,want,6,70
34a3747a-0b77-42f6-ae19-87c38b94b674,GIF,science,adore,7,72
34a3747a-0b77-42f6-ae19-87c38b94b674,GIF,science,adore,4,72
34a3747a-0b77-42f6-ae19-87c38b94b674,GIF,science,adore,5,72
34a3747a-0b77-42f6-ae19-87c38b94b674,GIF,science,adore,1,72
2920dccb-e06f-49fc-8049-b6d4164dfe84,GIF,veganism,disgust,7,0
2920dccb-e06f-49fc-8049-b6d4164dfe84,GIF,veganism,disgust,6,0
2920dccb-e06f-49fc-8049-b6d4164dfe84,GIF,veganism,dislike,7,10
2920dccb-e06f-49fc-8049-b6d4164dfe84,GIF,veganism,dislike,1,10
2920dccb-e06f-49fc-8049-b6d4164dfe84,GIF,veganism,scared,12,15
2920dccb-e06f-49fc-8049-b6d4164dfe84,GIF,veganism,scared,4,15
2920dccb-e06f-49fc-8049-b6d4164dfe84,GIF,veganism,interested,2,30
2920dccb-e06f-49fc-8049-b6d4164dfe84,GIF,veganism,interested,3,30
2920dccb-e06f-49fc-8049-b6d4164dfe84,GIF,veganism,peeking,7,35
2920dccb-e06f-49fc-8049-b6d4164dfe84,GIF,veganism,peeking,5,35
2920dccb-e06f-49fc-8049-b6d4164dfe84,GIF,veganism,peeking,4,35
2920dccb-e06f-49fc-8049-b6d4164dfe84,GIF,veganism,cherish,3,70
2920dccb-e06f-49fc-8049-b6d4164dfe84,GIF,veganism,hate,5,5
2920dccb-e06f-49fc-8049-b6d4164dfe84,GIF,veganism,hate,1,5
2920dccb-e06f-49fc-8049-b6d4164dfe84,GIF,veganism,love,1,65
2920dccb-e06f-49fc-8049-b6d4164dfe84,GIF,veganism,love,8,65
2920dccb-e06f-49fc-8049-b6d4164dfe84,GIF,veganism,love,4,65
2920dccb-e06f-49fc-8049-b6d4164dfe84,GIF,veganism,indifferent,10,20
2920dccb-e06f-49fc-8049-b6d4164dfe84,GIF,veganism,indifferent,8,20
2920dccb-e06f-49fc-8049-b6d4164dfe84,GIF,veganism,indifferent,2,20
2920dccb-e06f-49fc-8049-b6d4164dfe84,GIF,veganism,super love,10,75
2920dccb-e06f-49fc-8049-b6d4164dfe84,GIF,veganism,super love,8,75
2920dccb-e06f-49fc-8049-b6d4164dfe84,GIF,veganism,intrigued,1,45
2920dccb-e06f-49fc-8049-b6d4164dfe84,GIF,veganism,intrigued,3,45
2920dccb-e06f-49fc-8049-b6d4164dfe84,GIF,veganism,intrigued,2,45
2920dccb-e06f-49fc-8049-b6d4164dfe84,GIF,veganism,worried,10,12
2920dccb-e06f-49fc-8049-b6d4164dfe84,GIF,veganism,worried,1,12
2920dccb-e06f-49fc-8049-b6d4164dfe84,GIF,veganism,worried,2,12
2920dccb-e06f-49fc-8049-b6d4164dfe84,GIF,veganism,worried,9,12
2920dccb-e06f-49fc-8049-b6d4164dfe84,GIF,veganism,like,6,50
