,Content ID,Content Type,Category,Reaction Type,Month,Score
1197,50c9237a-541c-4f10-a2be-7cbe076b2012,GIF,travel,worried,7,12
1198,50c9237a-541c-4f10-a2be-7cbe076b2012,GIF,travel,like,10,50
1199,50c9237a-541c-4f10-a2be-7cbe076b2012,GIF,travel,like,1,50
1200,50c9237a-541c-4f10-a2be-7cbe076b2012,GIF,travel,heart,5,60
1201,50c9237a-541c-4f10-a2be-7cbe076b2012,GIF,travel,heart,8,60
1202,50c9237a-541c-4f10-a2be-7cbe076b2012,GIF,travel,heart,7,60
1203,50c9237a-541c-4f10-a2be-7cbe076b2012,GIF,travel,want,4,70
1204,50c9237a-541c-4f10-a2be-7cbe076b2012,GIF,travel,want,9,70
1205,50c9237a-541c-4f10-a2be-7cbe076b2012,GIF,travel,want,10,70
1206,50c9237a-541c-4f10-a2be-7cbe076b2012,GIF,travel,adore,10,72
1207,5ecd7f9d-4184-4836-b1c5-f03e131ba0a7,video,science,disgust,10,0
1208,5ecd7f9d-4184-4836-b1c5-f03e131ba0a7,video,science,disgust,8,0
1209,5ecd7f9d-4184-4836-b1c5-f03e131ba0a7,video,science,disgust,1,0
1210,5ecd7f9d-4184-4836-b1c5-f03e131ba0a7,video,science,dislike,8,10
1211,5ecd7f9d-4184-4836-b1c5-f03e131ba0a7,video,science,scared,5,15
1212,5ecd7f9d-4184-4836-b1c5-f03e131ba0a7,video,science,scared,4,15
1213,5ecd7f9d-4184-4836-b1c5-f03e131ba0a7,video,science,interested,9,30
1214,5ecd7f9d-4184-4836-b1c5-f03e131ba0a7,video,science,interested,4,30
1215,5ecd7f9d-4184-4836-b1c5-f03e131ba0a7,video,science,interested,11,30
1216,5ecd7f9d-4184-4836-b1c5-f03e131ba0a7,video,science,interested,10,30
1217,5ecd7f9d-4184-4836-b1c5-f03e131ba0a7,video,science,peeking,4,35
1218,5ecd7f9d-4184-4836-b1c5-f03e131ba0a7,video,science,peeking,3,35
1219,5ecd7f9d-4184-4836-b1c5-f03e131ba0a7,video,science,cherish,12,70
1220,5ecd7f9d-4184-4836-b1c5-f03e131ba0a7,video,science,cherish,6,70
1221,5ecd7f9d-4184-4836-b1c5-f03e131ba0a7,video,science,hate,1,5
1222,5ecd7f9d-4184-4836-b1c5-f03e131ba0a7,video,science,hate,12,5
1223,5ecd7f9d-4184-4836-b1c5-f03e131ba0a7,video,science,love,11,65
1224,5ecd7f9d-4184-4836-b1c5-f03e131ba0a7,video,science,love,3,65
1225,5ecd7f9d-4184-4836-b1c5-f03e131ba0a7,video,science,love,2,65
1226,5ecd7f9d-4184-4836-b1c5-f03e131ba0a7,video,science,indifferent,5,20
1227,5ecd7f9d-4184-4836-b1c5-f03e131ba0a7,video,science,indifferent,8,20
1228,5ecd7f9d-4184-4836-b1c5-f03e131ba0a7,video,science,super love,9,75
1229,5ecd7f9d-4184-4836-b1c5-f03e131ba0a7,video,science,super love,10,75
1230,5ecd7f9d-4184-4836-b1c5-f03e131ba0a7,video,science,super love,6,75
1231,5ecd7f9d-4184-4836-b1c5-f03e131ba0a7,video,science,intrigued,8,45
1232,5ecd7f9d-4184-4836-b1c5-f03e131ba0a7,video,science,intrigued,2,45
1233,5ecd7f9d-4184-4836-b1c5-f03e131ba0a7,video,science,worried,7,12
1234,5ecd7f9d-4184-4836-b1c5-f03e131ba0a7,video,science,worried,3,12
1235,5ecd7f9d-4184-4836-b1c5-f03e131ba0a7,video,science,worried,9,12
1236,5ecd7f9d-4184-4836-b1c5-f03e131ba0a7,video,science,worried,10,12
1237,5ecd7f9d-4184-4836-b1c5-f03e131ba0a7,video,science,like,7,50
1238,5ecd7f9d-4184-4836-b1c5-f03e131ba0a7,video,science,like,4,50
1239,5ecd7f9d-4184-4836-b1c5-f03e131ba0a7,video,science,heart,8,60
1240,5ecd7f9d-4184-4836-b1c5-f03e131ba0a7,video,science,want,3,70
1241,5ecd7f9d-4184-4836-b1c5-f03e131ba0a7,video,science,adore,10,72
1242,e442899c-d2d6-4392-be2d-a0b916ae47fb,video,technology,disgust,9,0
1243,e442899c-d2d6-4392-be2d-a0b916ae47fb,video,technology,disgust,2,0
1244,e442899c-d2d6-4392-be2d-a0b916ae47fb,video,technology,disgust,5,0
1245,e442899c-d2d6-4392-be2d-a0b916ae47fb,video,technology,dislike,2,10
1246,e442899c-d2d6-4392-be2d-a0b916ae47fb,video,technology,dislike,1,10
1247,e442899c-d2d6-4392-be2d-a0b916ae47fb,video,technology,scared,12,15
1248,e442899c-d2d6-4392-be2d-a0b916ae47fb,video,technology,peeking,8,35
1249,e442899c-d2d6-4392-be2d-a0b916ae47fb,video,technology,peeking,10,35
1250,e442899c-d2d6-4392-be2d-a0b916ae47fb,video,technology,cherish,12,70
1251,e442899c-d2d6-4392-be2d-a0b916ae47fb,video,technology,hate,11,5
1252,e442899c-d2d6-4392-be2d-a0b916ae47fb,video,technology,super love,11,75
1253,e442899c-d2d6-4392-be2d-a0b916ae47fb,video,technology,super love,12,75
1254,e442899c-d2d6-4392-be2d-a0b916ae47fb,video,technology,intrigued,3,45
1255,e442899c-d2d6-4392-be2d-a0b916ae47fb,video,technology,worried,1,12
1256,e442899c-d2d6-4392-be2d-a0b916ae47fb,video,technology,worried,6,12
1257,e442899c-d2d6-4392-be2d-a0b916ae47fb,video,technology,like,1,50
1258,e442899c-d2d6-4392-be2d-a0b916ae47fb,video,technology,like,3,50
1259,e442899c-d2d6-4392-be2d-a0b916ae47fb,video,technology,heart,8,60
1260,e442899c-d2d6-4392-be2d-a0b916ae47fb,video,technology,want,8,70
1261,e442899c-d2d6-4392-be2d-a0b916ae47fb,video,technology,want,3,70
1262,e442899c-d2d6-4392-be2d-a0b916ae47fb,video,technology,adore,5,72
1263,daab7b1a-fc8d-473e-bbf3-b29f4185ae56,video,science,disgust,12,0
1264,daab7b1a-fc8d-473e-bbf3-b29f4185ae56,video,science,disgust,6,0
1265,daab7b1a-fc8d-473e-bbf3-b29f4185ae56,video,science,dislike,5,10
1266,daab7b1a-fc8d-473e-bbf3-b29f4185ae56,video,science,dislike,1,10
1267,daab7b1a-fc8d-473e-bbf3-b29f4185ae56,video,science,dislike,11,10
1268,daab7b1a-fc8d-473e-bbf3-b29f4185ae56,video,science,scared,1,15
1269,daab7b1a-fc8d-473e-bbf3-b29f4185ae56,video,science,scared,8,15
1270,daab7b1a-fc8d-473e-bbf3-b29f4185ae56,video,science,scared,7,15
1271,daab7b1a-fc8d-473e-bbf3-b29f4185ae56,video,science,scared,5,15
1272,daab7b1a-fc8d-473e-bbf3-b29f4185ae56,video,science,interested,1,30
1273,daab7b1a-fc8d-473e-bbf3-b29f4185ae56,video,science,interested,7,30
1274,daab7b1a-fc8d-473e-bbf3-b29f4185ae56,video,science,peeking,6,35
1275,daab7b1a-fc8d-473e-bbf3-b29f4185ae56,video,science,peeking,12,35
1276,daab7b1a-fc8d-473e-bbf3-b29f4185ae56,video,science,cherish,10,70
1277,daab7b1a-fc8d-473e-bbf3-b29f4185ae56,video,science,intrigued,7,45
1278,daab7b1a-fc8d-473e-bbf3-b29f4185ae56,video,science,worried,6,12
1279,daab7b1a-fc8d-473e-bbf3-b29f4185ae56,video,science,like,2,50
1280,daab7b1a-fc8d-473e-bbf3-b29f4185ae56,video,science,heart,2,60
1281,daab7b1a-fc8d-473e-bbf3-b29f4185ae56,video,science,want,12,70
1282,daab7b1a-fc8d-473e-bbf3-b29f4185ae56,video,science,want,9,70
1339,87349e5b-eda4-4ae6-94d7-c42b9c5f03e9,GIF,healthy eating,disgust,2,0
1340,87349e5b-eda4-4ae6-94d7-c42b9c5f03e9,GIF,healthy eating,disgust,4,0
1341,87349e5b-eda4-4ae6-94d7-c42b9c5f03e9,GIF,healthy eating,dislike,11,10
1342,87349e5b-eda4-4ae6-94d7-c42b9c5f03e9,GIF,healthy eating,dislike,3,10
1343,87349e5b-eda4-4ae6-94d7-c42b9c5f03e9,GIF,healthy eating,dislike,5,10
1344,87349e5b-eda4-4ae6-94d7-c42b9c5f03e9,GIF,healthy eating,scared,8,15
1345,87349e5b-eda4-4ae6-94d7-c42b9c5f03e9,GIF,healthy eating,interested,7,30
1346,87349e5b-eda4-4ae6-94d7-c42b9c5f03e9,GIF,healthy eating,interested,1,30
1347,87349e5b-eda4-4ae6-94d7-c42b9c5f03e9,GIF,healthy eating,interested,6,30
1348,87349e5b-eda4-4ae6-94d7-c42b9c5f03e9,GIF,healthy eating,peeking,11,35
1349,87349e5b-eda4-4ae6-94d7-c42b9c5f03e9,GIF,healthy eating,peeking,7,35
1350,87349e5b-eda4-4ae6-94d7-c42b9c5f03e9,GIF,healthy eating,peeking,12,35
1351,87349e5b-eda4-4ae6-94d7-c42b9c5f03e9,GIF,healthy eating,peeking,8,35
1352,87349e5b-eda4-4ae6-94d7-c42b9c5f03e9,GIF,healthy eating,cherish,9,70
1353,87349e5b-eda4-4ae6-94d7-c42b9c5f03e9,GIF,healthy eating,hate,5,5
1354,87349e5b-eda4-4ae6-94d7-c42b9c5f03e9,GIF,healthy eating,hate,10,5
1355,87349e5b-eda4-4ae6-94d7-c42b9c5f03e9,GIF,healthy eating,hate,9,5
1356,87349e5b-eda4-4ae6-94d7-c42b9c5f03e9,GIF,healthy eating,hate,3,5
1357,87349e5b-eda4-4ae6-94d7-c42b9c5f03e9,GIF,healthy eating,hate,2,5
1358,87349e5b-eda4-4ae6-94d7-c42b9c5f03e9,GIF,healthy eating,super love,7,75
1359,87349e5b-eda4-4ae6-94d7-c42b9c5f03e9,GIF,healthy eating,intrigued,9,45
1360,87349e5b-eda4-4ae6-94d7-c42b9c5f03e9,GIF,healthy eating,intrigued,3,45
1361,87349e5b-eda4-4ae6-94d7-c42b9c5f03e9,GIF,healthy eating,worried,4,12
1362,87349e5b-eda4-4ae6-94d7-c42b9c5f03e9,GIF,healthy eating,worried,9,12
1363,87349e5b-eda4-4ae6-94d7-c42b9c5f03e9,GIF,healthy eating,worried,2,12
1364,87349e5b-eda4-4ae6-94d7-c42b9c5f03e9,GIF,healthy eating,worried,5,12
1365,87349e5b-eda4-4ae6-94d7-c42b9c5f03e9,GIF,healthy eating,like,12,50
1366,87349e5b-eda4-4ae6-94d7-c42b9c5f03e9,GIF,healthy eating,like,4,50
1367,87349e5b-eda4-4ae6-94d7-c42b9c5f03e9,GIF,healthy eating,like,6,50
1368,87349e5b-eda4-4ae6-94d7-c42b9c5f03e9,GIF,healthy eating,heart,10,60
1369,87349e5b-eda4-4ae6-94d7-c42b9c5f03e9,GIF,healthy eating,heart,6,60
1370,87349e5b-eda4-4ae6-94d7-c42b9c5f03e9,GIF,healthy eating,heart,12,60
1371,87349e5b-eda4-4ae6-94d7-c42b9c5f03e9,GIF,healthy eating,want,4,70
1372,87349e5b-eda4-4ae6-94d7-c42b9c5f03e9,GIF,healthy eating,want,12,70
1373,87349e5b-eda4-4ae6-94d7-c42b9c5f03e9,GIF,healthy eating,adore,10,72
1374,87349e5b-eda4-4ae6-94d7-c42b9c5f03e9,GIF,healthy eating,adore,6,72
1600,e2c433d2-096e-484e-8c69-28f0bb69f3b7,audio,science,disgust,1,0
1601,e2c433d2-096e-484e-8c69-28f0bb69f3b7,audio,science,disgust,11,0
1602,e2c433d2-096e-484e-8c69-28f0bb69f3b7,audio,science,dislike,7,10
1603,e2c433d2-096e-484e-8c69-28f0bb69f3b7,audio,science,scared,5,15
1604,e2c433d2-096e-484e-8c69-28f0bb69f3b7,audio,science,scared,12,15
1605,e2c433d2-096e-484e-8c69-28f0bb69f3b7,audio,science,scared,6,15
1606,e2c433d2-096e-484e-8c69-28f0bb69f3b7,audio,science,scared,7,15
1607,e2c433d2-096e-484e-8c69-28f0bb69f3b7,audio,science,interested,2,30
1608,e2c433d2-096e-484e-8c69-28f0bb69f3b7,audio,science,interested,7,30
1609,e2c433d2-096e-484e-8c69-28f0bb69f3b7,audio,science,cherish,2,70
1610,e2c433d2-096e-484e-8c69-28f0bb69f3b7,audio,science,cherish,11,70
1611,e2c433d2-096e-484e-8c69-28f0bb69f3b7,audio,science,cherish,1,70
1612,e2c433d2-096e-484e-8c69-28f0bb69f3b7,audio,science,hate,8,5
1613,e2c433d2-096e-484e-8c69-28f0bb69f3b7,audio,science,hate,5,5
1614,e2c433d2-096e-484e-8c69-28f0bb69f3b7,audio,science,hate,9,5
1615,e2c433d2-096e-484e-8c69-28f0bb69f3b7,audio,science,hate,2,5
1616,e2c433d2-096e-484e-8c69-28f0bb69f3b7,audio,science,hate,7,5
1617,e2c433d2-096e-484e-8c69-28f0bb69f3b7,audio,science,love,3,65
1618,e2c433d2-096e-484e-8c69-28f0bb69f3b7,audio,science,indifferent,8,20
1619,e2c433d2-096e-484e-8c69-28f0bb69f3b7,audio,science,indifferent,3,20
1620,e2c433d2-096e-484e-8c69-28f0bb69f3b7,audio,science,super love,6,75
1621,e2c433d2-096e-484e-8c69-28f0bb69f3b7,audio,science,super love,9,75
1622,e2c433d2-096e-484e-8c69-28f0bb69f3b7,audio,science,super love,7,75
1623,e2c433d2-096e-484e-8c69-28f0bb69f3b7,audio,science,intrigued,9,45
1624,e2c433d2-096e-484e-8c69-28f0bb69f3b7,audio,science,intrigued,5,45
1625,e2c433d2-096e-484e-8c69-28f0bb69f3b7,audio,science,worried,11,12
1626,e2c433d2-096e-484e-8c69-28f0bb69f3b7,audio,science,worried,2,12
1627,e2c433d2-096e-484e-8c69-28f0bb69f3b7,audio,science,like,1,50
1628,e2c433d2-096e-484e-8c69-28f0bb69f3b7,audio,science,like,12,50
1629,e2c433d2-096e-484e-8c69-28f0bb69f3b7,audio,science,like,3,50
1630,e2c433d2-096e-484e-8c69-28f0bb69f3b7,audio,science,like,11,50
1631,e2c433d2-096e-484e-8c69-28f0bb69f3b7,audio,science,like,7,50
1632,e2c433d2-096e-484e-8c69-28f0bb69f3b7,audio,science,heart,11,60
1633,e2c433d2-096e-484e-8c69-28f0bb69f3b7,audio,science,heart,5,60
1634,e2c433d2-096e-484e-8c69-28f0bb69f3b7,audio,science,heart,6,60
1635,e2c433d2-096e-484e-8c69-28f0bb69f3b7,audio,science,want,10,70
1636,e2c433d2-096e-484e-8c69-28f0bb69f3b7,audio,science,adore,8,72
1637,e2c433d2-096e-484e-8c69-28f0bb69f3b7,audio,science,adore,11,72
1638,e2c433d2-096e-484e-8c69-28f0bb69f3b7,audio,science,adore,2,72
1639,e2c433d2-096e-484e-8c69-28f0bb69f3b7,audio,science,adore,12,72
1701,eaddee3e-3a23-47cd-9785-ab7f2120a293,video,science,disgust,12,0
1702,eaddee3e-3a23-47cd-9785-ab7f2120a293,video,science,disgust,4,0
1703,eaddee3e-3a23-47cd-9785-ab7f2120a293,video,science,dislike,10,10
1704,eaddee3e-3a23-47cd-9785-ab7f2120a293,video,science,scared,9,15
1705,eaddee3e-3a23-47cd-9785-ab7f2120a293,video,science,interested,11,30
1706,eaddee3e-3a23-47cd-9785-ab7f2120a293,video,science,peeking,8,35
1707,eaddee3e-3a23-47cd-9785-ab7f2120a293,video,science,peeking,10,35
1708,eaddee3e-3a23-47cd-9785-ab7f2120a293,video,science,peeking,6,35
1709,eaddee3e-3a23-47cd-9785-ab7f2120a293,video,science,cherish,4,70
1710,eaddee3e-3a23-47cd-9785-ab7f2120a293,video,science,cherish,7,70
1711,eaddee3e-3a23-47cd-9785-ab7f2120a293,video,science,cherish,3,70
1712,eaddee3e-3a23-47cd-9785-ab7f2120a293,video,science,hate,6,5
1713,eaddee3e-3a23-47cd-9785-ab7f2120a293,video,science,hate,4,5
1714,eaddee3e-3a23-47cd-9785-ab7f2120a293,video,science,love,7,65
1715,eaddee3e-3a23-47cd-9785-ab7f2120a293,video,science,love,1,65
1716,eaddee3e-3a23-47cd-9785-ab7f2120a293,video,science,indifferent,6,20
1717,eaddee3e-3a23-47cd-9785-ab7f2120a293,video,science,indifferent,4,20
1718,eaddee3e-3a23-47cd-9785-ab7f2120a293,video,science,indifferent,8,20
1719,eaddee3e-3a23-47cd-9785-ab7f2120a293,video,science,super love,9,75
1720,eaddee3e-3a23-47cd-9785-ab7f2120a293,video,science,intrigued,9,45
1721,eaddee3e-3a23-47cd-9785-ab7f2120a293,video,science,worried,7,12
1722,eaddee3e-3a23-47cd-9785-ab7f2120a293,video,science,worried,11,12
1723,eaddee3e-3a23-47cd-9785-ab7f2120a293,video,science,worried,10,12
1724,eaddee3e-3a23-47cd-9785-ab7f2120a293,video,science,worried,5,12
1725,eaddee3e-3a23-47cd-9785-ab7f2120a293,video,science,like,6,50
1726,eaddee3e-3a23-47cd-9785-ab7f2120a293,video,science,like,10,50
1727,eaddee3e-3a23-47cd-9785-ab7f2120a293,video,science,like,12,50
1728,eaddee3e-3a23-47cd-9785-ab7f2120a293,video,science,heart,3,60
1729,eaddee3e-3a23-47cd-9785-ab7f2120a293,video,science,want,7,70
1730,eaddee3e-3a23-47cd-9785-ab7f2120a293,video,science,want,12,70
1731,eaddee3e-3a23-47cd-9785-ab7f2120a293,video,science,want,3,70
1732,eaddee3e-3a23-47cd-9785-ab7f2120a293,video,science,adore,1,72
1733,eaddee3e-3a23-47cd-9785-ab7f2120a293,video,science,adore,8,72
1734,9ef39aa2-60f9-4e4b-b666-c6cb97015503,GIF,travel,disgust,1,0
1735,9ef39aa2-60f9-4e4b-b666-c6cb97015503,GIF,travel,dislike,3,10
1736,9ef39aa2-60f9-4e4b-b666-c6cb97015503,GIF,travel,dislike,11,10
1737,9ef39aa2-60f9-4e4b-b666-c6cb97015503,GIF,travel,dislike,6,10
1738,9ef39aa2-60f9-4e4b-b666-c6cb97015503,GIF,travel,scared,5,15
1739,9ef39aa2-60f9-4e4b-b666-c6cb97015503,GIF,travel,scared,11,15
1740,9ef39aa2-60f9-4e4b-b666-c6cb97015503,GIF,travel,scared,10,15
1741,9ef39aa2-60f9-4e4b-b666-c6cb97015503,GIF,travel,scared,3,15
1742,9ef39aa2-60f9-4e4b-b666-c6cb97015503,GIF,travel,interested,11,30
1743,9ef39aa2-60f9-4e4b-b666-c6cb97015503,GIF,travel,peeking,4,35
1744,9ef39aa2-60f9-4e4b-b666-c6cb97015503,GIF,travel,peeking,6,35
1745,9ef39aa2-60f9-4e4b-b666-c6cb97015503,GIF,travel,cherish,11,70
1746,9ef39aa2-60f9-4e4b-b666-c6cb97015503,GIF,travel,cherish,4,70
1747,9ef39aa2-60f9-4e4b-b666-c6cb97015503,GIF,travel,hate,8,5
1748,9ef39aa2-60f9-4e4b-b666-c6cb97015503,GIF,travel,love,2,65
1749,9ef39aa2-60f9-4e4b-b666-c6cb97015503,GIF,travel,love,11,65
1750,9ef39aa2-60f9-4e4b-b666-c6cb97015503,GIF,travel,love,4,65
1751,9ef39aa2-60f9-4e4b-b666-c6cb97015503,GIF,travel,love,8,65
1752,9ef39aa2-60f9-4e4b-b666-c6cb97015503,GIF,travel,indifferent,9,20
1753,9ef39aa2-60f9-4e4b-b666-c6cb97015503,GIF,travel,super love,7,75
1754,9ef39aa2-60f9-4e4b-b666-c6cb97015503,GIF,travel,super love,3,75
1755,9ef39aa2-60f9-4e4b-b666-c6cb97015503,GIF,travel,intrigued,1,45
1756,9ef39aa2-60f9-4e4b-b666-c6cb97015503,GIF,travel,intrigued,9,45
1757,9ef39aa2-60f9-4e4b-b666-c6cb97015503,GIF,travel,intrigued,3,45
1758,9ef39aa2-60f9-4e4b-b666-c6cb97015503,GIF,travel,intrigued,5,45
1759,9ef39aa2-60f9-4e4b-b666-c6cb97015503,GIF,travel,worried,8,12
1760,9ef39aa2-60f9-4e4b-b666-c6cb97015503,GIF,travel,like,4,50
1761,9ef39aa2-60f9-4e4b-b666-c6cb97015503,GIF,travel,like,3,50
1762,9ef39aa2-60f9-4e4b-b666-c6cb97015503,GIF,travel,like,2,50
1763,9ef39aa2-60f9-4e4b-b666-c6cb97015503,GIF,travel,heart,3,60
1764,9ef39aa2-60f9-4e4b-b666-c6cb97015503,GIF,travel,want,9,70
1765,9ef39aa2-60f9-4e4b-b666-c6cb97015503,GIF,travel,want,5,70
1766,9ef39aa2-60f9-4e4b-b666-c6cb97015503,GIF,travel,adore,10,72
1767,9ef39aa2-60f9-4e4b-b666-c6cb97015503,GIF,travel,adore,2,72
1768,9ef39aa2-60f9-4e4b-b666-c6cb97015503,GIF,travel,adore,7,72
1769,9ef39aa2-60f9-4e4b-b666-c6cb97015503,GIF,travel,adore,4,72
1829,2d0926be-9a29-4e6c-b342-815c70172214,GIF,animals,dislike,9,10
1830,2d0926be-9a29-4e6c-b342-815c70172214,GIF,animals,dislike,10,10
1831,2d0926be-9a29-4e6c-b342-815c70172214,GIF,animals,scared,9,15
1832,2d0926be-9a29-4e6c-b342-815c70172214,GIF,animals,peeking,6,35
1833,2d0926be-9a29-4e6c-b342-815c70172214,GIF,animals,cherish,1,70
1834,2d0926be-9a29-4e6c-b342-815c70172214,GIF,animals,love,6,65
1835,2d0926be-9a29-4e6c-b342-815c70172214,GIF,animals,indifferent,2,20
1836,2d0926be-9a29-4e6c-b342-815c70172214,GIF,animals,indifferent,10,20
1837,2d0926be-9a29-4e6c-b342-815c70172214,GIF,animals,indifferent,11,20
1838,2d0926be-9a29-4e6c-b342-815c70172214,GIF,animals,super love,11,75
1839,2d0926be-9a29-4e6c-b342-815c70172214,GIF,animals,super love,12,75
1840,2d0926be-9a29-4e6c-b342-815c70172214,GIF,animals,intrigued,8,45
1841,2d0926be-9a29-4e6c-b342-815c70172214,GIF,animals,worried,8,12
1842,2d0926be-9a29-4e6c-b342-815c70172214,GIF,animals,worried,2,12
1843,2d0926be-9a29-4e6c-b342-815c70172214,GIF,animals,like,10,50
1844,dcaa5091-1246-4d3c-aed8-dcd8e1da69cc,photo,science,disgust,12,0
1845,dcaa5091-1246-4d3c-aed8-dcd8e1da69cc,photo,science,disgust,4,0
1846,dcaa5091-1246-4d3c-aed8-dcd8e1da69cc,photo,science,disgust,11,0
1847,dcaa5091-1246-4d3c-aed8-dcd8e1da69cc,photo,science,dislike,5,10
1848,dcaa5091-1246-4d3c-aed8-dcd8e1da69cc,photo,science,scared,1,15
1849,dcaa5091-1246-4d3c-aed8-dcd8e1da69cc,photo,science,scared,2,15
1850,dcaa5091-1246-4d3c-aed8-dcd8e1da69cc,photo,science,interested,3,30
1851,dcaa5091-1246-4d3c-aed8-dcd8e1da69cc,photo,science,interested,10,30
1852,dcaa5091-1246-4d3c-aed8-dcd8e1da69cc,photo,science,peeking,6,35
1853,dcaa5091-1246-4d3c-aed8-dcd8e1da69cc,photo,science,cherish,11,70
1854,dcaa5091-1246-4d3c-aed8-dcd8e1da69cc,photo,science,cherish,7,70
1855,dcaa5091-1246-4d3c-aed8-dcd8e1da69cc,photo,science,cherish,12,70
1856,dcaa5091-1246-4d3c-aed8-dcd8e1da69cc,photo,science,cherish,8,70
1857,dcaa5091-1246-4d3c-aed8-dcd8e1da69cc,photo,science,hate,10,5
1858,dcaa5091-1246-4d3c-aed8-dcd8e1da69cc,photo,science,hate,8,5
1859,dcaa5091-1246-4d3c-aed8-dcd8e1da69cc,photo,science,hate,6,5
1860,dcaa5091-1246-4d3c-aed8-dcd8e1da69cc,photo,science,love,8,65
1861,dcaa5091-1246-4d3c-aed8-dcd8e1da69cc,photo,science,indifferent,11,20
1862,dcaa5091-1246-4d3c-aed8-dcd8e1da69cc,photo,science,indifferent,12,20
1863,dcaa5091-1246-4d3c-aed8-dcd8e1da69cc,photo,science,indifferent,7,20
1864,dcaa5091-1246-4d3c-aed8-dcd8e1da69cc,photo,science,indifferent,6,20
1865,dcaa5091-1246-4d3c-aed8-dcd8e1da69cc,photo,science,super love,11,75
1866,dcaa5091-1246-4d3c-aed8-dcd8e1da69cc,photo,science,super love,7,75
1867,dcaa5091-1246-4d3c-aed8-dcd8e1da69cc,photo,science,super love,8,75
1868,dcaa5091-1246-4d3c-aed8-dcd8e1da69cc,photo,science,super love,4,75
1869,dcaa5091-1246-4d3c-aed8-dcd8e1da69cc,photo,science,intrigued,7,45
1870,dcaa5091-1246-4d3c-aed8-dcd8e1da69cc,photo,science,intrigued,1,45
1871,dcaa5091-1246-4d3c-aed8-dcd8e1da69cc,photo,science,worried,8,12
1872,dcaa5091-1246-4d3c-aed8-dcd8e1da69cc,photo,science,worried,7,12
1873,dcaa5091-1246-4d3c-aed8-dcd8e1da69cc,photo,science,worried,6,12
1874,dcaa5091-1246-4d3c-aed8-dcd8e1da69cc,photo,science,worried,5,12
1875,dcaa5091-1246-4d3c-aed8-dcd8e1da69cc,photo,science,worried,12,12
1876,dcaa5091-1246-4d3c-aed8-dcd8e1da69cc,photo,science,worried,10,12
1877,dcaa5091-1246-4d3c-aed8-dcd8e1da69cc,photo,science,worried,2,12
1878,dcaa5091-1246-4d3c-aed8-dcd8e1da69cc,photo,science,like,8,50
1879,dcaa5091-1246-4d3c-aed8-dcd8e1da69cc,photo,science,like,1,50
1880,dcaa5091-1246-4d3c-aed8-dcd8e1da69cc,photo,science,heart,2,60
1881,dcaa5091-1246-4d3c-aed8-dcd8e1da69cc,photo,science,heart,10,60
1882,dcaa5091-1246-4d3c-aed8-dcd8e1da69cc,photo,science,want,6,70
1883,dcaa5091-1246-4d3c-aed8-dcd8e1da69cc,photo,science,want,2,70
1884,dcaa5091-1246-4d3c-aed8-dcd8e1da69cc,photo,science,adore,10,72
1885,dcaa5091-1246-4d3c-aed8-dcd8e1da69cc,photo,science,adore,3,72
1931,0adb9a94-210a-4e84-bca1-13db9452ff0e,video,healthy eating,disgust,6,0
1932,0adb9a94-210a-4e84-bca1-13db9452ff0e,video,healthy eating,disgust,4,0
1933,0adb9a94-210a-4e84-bca1-13db9452ff0e,video,healthy eating,disgust,8,0
1934,0adb9a94-210a-4e84-bca1-13db9452ff0e,video,healthy eating,dislike,10,10
1935,0adb9a94-210a-4e84-bca1-13db9452ff0e,video,healthy eating,interested,3,30
1936,0adb9a94-210a-4e84-bca1-13db9452ff0e,video,healthy eating,hate,8,5
1937,0adb9a94-210a-4e84-bca1-13db9452ff0e,video,healthy eating,hate,1,5
1938,0adb9a94-210a-4e84-bca1-13db9452ff0e,video,healthy eating,hate,2,5
1939,0adb9a94-210a-4e84-bca1-13db9452ff0e,video,healthy eating,love,10,65
1940,0adb9a94-210a-4e84-bca1-13db9452ff0e,video,healthy eating,love,1,65
1941,0adb9a94-210a-4e84-bca1-13db9452ff0e,video,healthy eating,super love,6,75
1942,0adb9a94-210a-4e84-bca1-13db9452ff0e,video,healthy eating,super love,4,75
1943,0adb9a94-210a-4e84-bca1-13db9452ff0e,video,healthy eating,super love,8,75
1944,0adb9a94-210a-4e84-bca1-13db9452ff0e,video,healthy eating,super love,11,75
1945,0adb9a94-210a-4e84-bca1-13db9452ff0e,video,healthy eating,super love,10,75
1946,0adb9a94-210a-4e84-bca1-13db9452ff0e,video,healthy eating,like,1,50
1947,0adb9a94-210a-4e84-bca1-13db9452ff0e,video,healthy eating,like,12,50
1948,0adb9a94-210a-4e84-bca1-13db9452ff0e,video,healthy eating,heart,9,60
1949,0adb9a94-210a-4e84-bca1-13db9452ff0e,video,healthy eating,heart,7,60
1950,0adb9a94-210a-4e84-bca1-13db9452ff0e,video,healthy eating,want,1,70
1951,0adb9a94-210a-4e84-bca1-13db9452ff0e,video,healthy eating,want,8,70
1952,0adb9a94-210a-4e84-bca1-13db9452ff0e,video,healthy eating,adore,6,72
1953,0adb9a94-210a-4e84-bca1-13db9452ff0e,video,healthy eating,adore,7,72
1972,86346263-02db-4020-a216-9e54f502f643,GIF,travel,disgust,9,0
1973,86346263-02db-4020-a216-9e54f502f643,GIF,travel,disgust,11,0
1974,86346263-02db-4020-a216-9e54f502f643,GIF,travel,dislike,10,10
